,bookwolf,cliffnotes,gradesaver,novelguide,pinkmonkey,sparknotes,thebestnotes
"the-merchant-of-venice-act-5-scene-1, sentence-45",,1.0,,,,1.0,
"the-merchant-of-venice-act-5-scene-1, sentence-46",,1.0,,,,1.0,
"the-merchant-of-venice-act-5-scene-1, sentence-47",,1.0,,,,1.0,
"the-merchant-of-venice-act-5-scene-1, sentence-48",,1.0,,,,1.0,
"the-merchant-of-venice-act-5-scene-1, sentence-49",,0.0,,,,0.0,
"the-merchant-of-venice-act-5-scene-1, sentence-50",,0.0,,,,0.0,
"the-merchant-of-venice-act-5-scene-1, sentence-51",,1.0,,,,1.0,
"the-merchant-of-venice-act-5-scene-1, sentence-52",,1.0,,,,1.0,
"the-merchant-of-venice-act-5-scene-1, sentence-53",,1.0,,,,1.0,
"the-merchant-of-venice-act-5-scene-1, sentence-54",,0.0,,,,0.0,
"the-merchant-of-venice-act-5-scene-1, sentence-55",,0.0,,,,1.0,
"the-merchant-of-venice-act-5-scene-1, sentence-56",,0.0,,,,0.0,
"all's-well-that-ends-well-act-1-scene-1, sentence-0",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-1",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-2",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-3",,0.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-4",,1.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-5",,1.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-6",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-7",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-8",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-9",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-10",,0.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-11",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-12",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-13",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-14",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-15",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-16",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-17",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-18",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-19",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-20",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-21",,1.0,,1.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-22",,0.0,,1.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-23",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-24",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-25",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-26",,0.0,,1.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-27",,0.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-28",,0.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-29",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-30",,0.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-31",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-32",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-33",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-34",,0.0,,1.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-35",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-36",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-37",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-38",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-39",,1.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-40",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-41",,0.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-42",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-43",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-44",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-45",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-46",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-47",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-48",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-49",,1.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-50",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-51",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-52",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-53",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-54",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-55",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-56",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-57",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-58",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-59",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-60",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-61",,0.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-62",,0.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-63",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-64",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-65",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-66",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-67",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-68",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-69",,0.0,,1.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-70",,0.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-71",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-72",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-73",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-74",,1.0,,1.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-75",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-76",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-77",,1.0,,0.0,1.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-78",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-1-scene-1, sentence-79",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-0",,0.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-1",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-2",,0.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-3",,0.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-4",,0.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-5",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-6",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-7",,0.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-8",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-9",,0.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-10",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-11",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-12",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-13",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-14",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-15",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-16",,0.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-17",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-18",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-19",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-20",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-21",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-22",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-23",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-24",,0.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-25",,1.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-26",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-27",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-28",,0.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-29",,0.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-30",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-31",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-32",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-33",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-34",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-35",,0.0,,,0.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-36",,1.0,,,1.0,,
"all's-well-that-ends-well-act-2-scene-1, sentence-37",,1.0,,,1.0,,
"all's-well-that-ends-well-act-3-scene-1, sentence-0",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-3-scene-1, sentence-1",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-3-scene-1, sentence-2",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-3-scene-1, sentence-3",,1.0,,0.0,1.0,,
"all's-well-that-ends-well-act-3-scene-1, sentence-4",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-0",,0.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-1",,0.0,,,1.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-2",,0.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-3",,0.0,,,1.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-4",,0.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-5",,0.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-6",,0.0,,,1.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-7",,0.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-8",,0.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-9",,0.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-10",,1.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-11",,0.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-12",,1.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-13",,1.0,,,0.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-14",,1.0,,,1.0,,
"all's-well-that-ends-well-act-4-scene-1, sentence-15",,0.0,,,1.0,,
"all's-well-that-ends-well-act-5-scene-1, sentence-0",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-5-scene-1, sentence-1",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-5-scene-1, sentence-2",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-5-scene-1, sentence-3",,0.0,,0.0,0.0,,
"all's-well-that-ends-well-act-5-scene-1, sentence-4",,0.0,,0.0,1.0,,
"all's-well-that-ends-well-act-5-scene-1, sentence-5",,1.0,,1.0,1.0,,
"all's-well-that-ends-well-act-5-scene-1, sentence-6",,1.0,,1.0,1.0,,
"major-barbara-act-1, sentence-0",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-1",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-2",,1.0,,,1.0,0.0,
"major-barbara-act-1, sentence-3",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-4",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-5",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-6",,1.0,,,0.0,0.0,
"major-barbara-act-1, sentence-7",,1.0,,,1.0,0.0,
"major-barbara-act-1, sentence-8",,0.0,,,0.0,1.0,
"major-barbara-act-1, sentence-9",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-10",,0.0,,,1.0,0.0,
"major-barbara-act-1, sentence-11",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-12",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-13",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-14",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-15",,0.0,,,0.0,0.0,
"major-barbara-act-1, sentence-16",,0.0,,,1.0,1.0,
"major-barbara-act-1, sentence-17",,0.0,,,0.0,0.0,
"major-barbara-act-1, sentence-18",,0.0,,,0.0,0.0,
"major-barbara-act-1, sentence-19",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-20",,0.0,,,1.0,0.0,
"major-barbara-act-1, sentence-21",,1.0,,,1.0,1.0,
"major-barbara-act-1, sentence-22",,1.0,,,1.0,0.0,
"major-barbara-act-1, sentence-23",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-0",,0.0,,,1.0,0.0,
"major-barbara-act-2, sentence-1",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-2",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-3",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-4",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-5",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-6",,0.0,,,0.0,0.0,
"major-barbara-act-2, sentence-7",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-8",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-9",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-10",,0.0,,,0.0,1.0,
"major-barbara-act-2, sentence-11",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-12",,1.0,,,0.0,1.0,
"major-barbara-act-2, sentence-13",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-14",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-15",,0.0,,,1.0,0.0,
"major-barbara-act-2, sentence-16",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-17",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-18",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-19",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-20",,0.0,,,1.0,0.0,
"major-barbara-act-2, sentence-21",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-22",,1.0,,,1.0,0.0,
"major-barbara-act-2, sentence-23",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-24",,0.0,,,1.0,0.0,
"major-barbara-act-2, sentence-25",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-26",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-27",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-28",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-29",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-30",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-31",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-32",,0.0,,,1.0,0.0,
"major-barbara-act-2, sentence-33",,0.0,,,0.0,0.0,
"major-barbara-act-2, sentence-34",,0.0,,,0.0,0.0,
"major-barbara-act-2, sentence-35",,0.0,,,1.0,0.0,
"major-barbara-act-2, sentence-36",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-37",,0.0,,,1.0,0.0,
"major-barbara-act-2, sentence-38",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-39",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-40",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-41",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-42",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-43",,0.0,,,1.0,1.0,
"major-barbara-act-2, sentence-44",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-45",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-46",,1.0,,,1.0,1.0,
"major-barbara-act-2, sentence-47",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-0",,1.0,,,0.0,1.0,
"major-barbara-act-3, sentence-1",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-2",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-3",,0.0,,,1.0,0.0,
"major-barbara-act-3, sentence-4",,0.0,,,0.0,1.0,
"major-barbara-act-3, sentence-5",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-6",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-7",,0.0,,,0.0,1.0,
"major-barbara-act-3, sentence-8",,1.0,,,0.0,1.0,
"major-barbara-act-3, sentence-9",,0.0,,,0.0,0.0,
"major-barbara-act-3, sentence-10",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-11",,0.0,,,0.0,1.0,
"major-barbara-act-3, sentence-12",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-13",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-14",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-15",,0.0,,,0.0,0.0,
"major-barbara-act-3, sentence-16",,0.0,,,1.0,1.0,
"major-barbara-act-3, sentence-17",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-18",,0.0,,,0.0,0.0,
"major-barbara-act-3, sentence-19",,0.0,,,1.0,0.0,
"major-barbara-act-3, sentence-20",,0.0,,,1.0,1.0,
"major-barbara-act-3, sentence-21",,0.0,,,0.0,0.0,
"major-barbara-act-3, sentence-22",,0.0,,,0.0,0.0,
"major-barbara-act-3, sentence-23",,1.0,,,0.0,1.0,
"major-barbara-act-3, sentence-24",,0.0,,,1.0,1.0,
"major-barbara-act-3, sentence-25",,0.0,,,0.0,0.0,
"major-barbara-act-3, sentence-26",,0.0,,,0.0,0.0,
"major-barbara-act-3, sentence-27",,1.0,,,1.0,0.0,
"major-barbara-act-3, sentence-28",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-29",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-30",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-31",,0.0,,,1.0,1.0,
"major-barbara-act-3, sentence-32",,1.0,,,1.0,0.0,
"major-barbara-act-3, sentence-33",,1.0,,,1.0,0.0,
"major-barbara-act-3, sentence-34",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-35",,1.0,,,0.0,1.0,
"major-barbara-act-3, sentence-36",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-37",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-38",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-39",,0.0,,,1.0,1.0,
"major-barbara-act-3, sentence-40",,0.0,,,1.0,1.0,
"major-barbara-act-3, sentence-41",,1.0,,,0.0,0.0,
"major-barbara-act-3, sentence-42",,1.0,,,1.0,1.0,
"major-barbara-act-3, sentence-43",,0.0,,,1.0,1.0,
"an-ideal-husband-act-1, sentence-0",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-1",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-2",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-3",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-4",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-5",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-6",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-7",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-8",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-9",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-10",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-11",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-12",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-13",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-14",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-15",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-16",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-17",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-18",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-19",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-20",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-21",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-22",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-23",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-24",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-25",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-26",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-27",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-28",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-29",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-30",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-31",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-32",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-33",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-34",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-35",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-36",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-37",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-38",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-39",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-40",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-41",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-42",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-43",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-44",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-45",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-46",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-47",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-48",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-49",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-50",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-51",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-52",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-53",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-54",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-55",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-56",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-57",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-58",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-59",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-60",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-61",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-62",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-63",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-64",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-65",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-66",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-67",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-68",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-69",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-70",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-71",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-72",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-73",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-74",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-75",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-76",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-77",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-78",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-79",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-80",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-81",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-82",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-83",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-84",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-85",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-86",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-87",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-88",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-89",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-90",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-91",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-92",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-93",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-94",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-95",,,0.0,,,0.0,
"an-ideal-husband-act-1, sentence-96",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-97",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-98",,,1.0,,,1.0,
"an-ideal-husband-act-1, sentence-99",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-100",,,1.0,,,0.0,
"an-ideal-husband-act-1, sentence-101",,,0.0,,,0.0,
